0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
445,172,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,156,-1,-1,361,187,-1,-1
473,172,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,156,473,156,361,187,-1,-1
473,172,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,156,-1,-1,361,187,-1,-1
445,172,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,417,156,473,156,361,187,-1,-1
-1,-1,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,417,156,-1,-1,361,187,-1,-1
473,187,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,-1,-1,361,187,-1,-1
473,187,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,187,-1,-1,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,313,333,344,361,610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,328,333,344,361,610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,328,333,344,361,594,-1,-1,528,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,313,333,344,389,594,556,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,313,333,344,389,610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,-1,-1,361,187,-1,-1
473,187,417,313,333,344,389,594,-1,-1,528,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,-1,-1,361,187,-1,-1
473,187,417,313,333,344,389,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,-1,-1,361,187,-1,-1
473,203,417,313,333,344,389,594,-1,-1,-1,-1,612,438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,473,172,361,187,-1,-1
473,203,417,313,333,344,389,594,-1,-1,-1,-1,612,438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,313,333,328,389,594,-1,-1,-1,-1,612,438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,313,333,328,389,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,500,172,361,187,-1,-1
473,187,417,328,333,344,389,594,-1,-1,528,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,500,172,361,187,-1,-1
473,187,417,328,333,344,389,610,-1,-1,528,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,172,361,187,-1,-1
473,187,417,328,333,344,389,594,-1,-1,528,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,172,361,187,-1,-1
473,203,417,328,333,344,361,610,556,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,187,361,187,-1,-1
473,203,417,328,333,344,361,594,-1,-1,528,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,361,187,-1,-1
473,203,417,328,333,344,361,610,-1,-1,528,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,473,187,361,187,-1,-1
473,203,417,328,333,344,361,610,-1,-1,528,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,500,172,361,187,-1,-1
473,203,417,328,333,344,361,594,-1,-1,528,328,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,500,172,361,187,-1,-1
473,203,417,328,333,344,361,594,-1,-1,528,328,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,172,500,172,361,187,-1,-1
473,203,445,313,333,328,361,594,-1,-1,528,328,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,500,187,361,187,-1,-1
473,203,-1,-1,-1,-1,361,594,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,-1,-1,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,500,187,361,187,-1,-1
473,203,445,281,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,187,473,187,361,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,361,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,187,473,187,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,612,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,389,187,-1,-1
473,203,-1,-1,-1,-1,361,610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,473,187,361,187,-1,-1
473,203,445,297,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,751,78,-1,-1,445,187,500,187,361,187,-1,-1
473,203,417,297,-1,-1,361,594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,187,473,187,361,187,-1,-1
473,203,417,328,333,344,389,610,528,469,528,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,172,500,187,361,187,-1,-1
